Start,Meter,kWh
"11/27/2023 8:00:00 PM","Meter #80354166","3.08"
"11/27/2023 8:00:00 PM","Meter #80354166g","0.00"
"11/27/2023 9:00:00 PM","Meter #80354166","6.79"
"11/27/2023 9:00:00 PM","Meter #80354166g","0.00"
"11/27/2023 10:00:00 PM","Meter #80354166","6.06"
"11/27/2023 10:00:00 PM","Meter #80354166g","0.00"
"11/27/2023 11:00:00 PM","Meter #80354166","5.23"
"11/27/2023 11:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 12:00:00 AM","Meter #80354166","5.54"
"11/28/2023 12:00:00 AM","Meter #80354166g","0.00"
"11/28/2023 1:00:00 AM","Meter #80354166","3.65"
"11/28/2023 1:00:00 AM","Meter #80354166g","0.00"
"11/28/2023 2:00:00 AM","Meter #80354166","1.34"
"11/28/2023 2:00:00 AM","Meter #80354166g","0.00"
"11/28/2023 3:00:00 AM","Meter #80354166","1.33"
"11/28/2023 3:00:00 AM","Meter #80354166g","0.00"
"11/28/2023 4:00:00 AM","Meter #80354166","2.77"
"11/28/2023 4:00:00 AM","Meter #80354166g","0.00"
"11/28/2023 5:00:00 AM","Meter #80354166","2.58"
"11/28/2023 5:00:00 AM","Meter #80354166g","0.00"
"11/28/2023 6:00:00 AM","Meter #80354166","1.30"
"11/28/2023 6:00:00 AM","Meter #80354166g","0.00"
"11/28/2023 7:00:00 AM","Meter #80354166","1.26"
"11/28/2023 7:00:00 AM","Meter #80354166g","0.00"
"11/28/2023 8:00:00 AM","Meter #80354166","1.25"
"11/28/2023 8:00:00 AM","Meter #80354166g","0.00"
"11/28/2023 9:00:00 AM","Meter #80354166","1.32"
"11/28/2023 9:00:00 AM","Meter #80354166g","0.00"
"11/28/2023 10:00:00 AM","Meter #80354166","0.14"
"11/28/2023 10:00:00 AM","Meter #80354166g","-0.73"
"11/28/2023 11:00:00 AM","Meter #80354166","0.31"
"11/28/2023 11:00:00 AM","Meter #80354166g","-0.24"
"11/28/2023 12:00:00 PM","Meter #80354166","1.49"
"11/28/2023 12:00:00 PM","Meter #80354166g","-0.01"
"11/28/2023 1:00:00 PM","Meter #80354166","2.38"
"11/28/2023 1:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 2:00:00 PM","Meter #80354166","2.81"
"11/28/2023 2:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 3:00:00 PM","Meter #80354166","2.25"
"11/28/2023 3:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 4:00:00 PM","Meter #80354166","1.27"
"11/28/2023 4:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 5:00:00 PM","Meter #80354166","1.17"
"11/28/2023 5:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 6:00:00 PM","Meter #80354166","1.15"
"11/28/2023 6:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 7:00:00 PM","Meter #80354166","1.97"
"11/28/2023 7:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 8:00:00 PM","Meter #80354166","2.29"
"11/28/2023 8:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 9:00:00 PM","Meter #80354166","3.95"
"11/28/2023 9:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 10:00:00 PM","Meter #80354166","7.12"
"11/28/2023 10:00:00 PM","Meter #80354166g","0.00"
"11/28/2023 11:00:00 PM","Meter #80354166","6.76"
"11/28/2023 11:00:00 PM","Meter #80354166g","0.00"
"11/29/2023 12:00:00 AM","Meter #80354166","5.77"
"11/29/2023 12:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 1:00:00 AM","Meter #80354166","3.03"
"11/29/2023 1:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 2:00:00 AM","Meter #80354166","1.36"
"11/29/2023 2:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 3:00:00 AM","Meter #80354166","1.30"
"11/29/2023 3:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 4:00:00 AM","Meter #80354166","1.39"
"11/29/2023 4:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 5:00:00 AM","Meter #80354166","1.96"
"11/29/2023 5:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 6:00:00 AM","Meter #80354166","2.35"
"11/29/2023 6:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 7:00:00 AM","Meter #80354166","2.34"
"11/29/2023 7:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 8:00:00 AM","Meter #80354166","2.04"
"11/29/2023 8:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 9:00:00 AM","Meter #80354166","0.76"
"11/29/2023 9:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 10:00:00 AM","Meter #80354166","1.36"
"11/29/2023 10:00:00 AM","Meter #80354166g","-0.02"
"11/29/2023 11:00:00 AM","Meter #80354166","1.81"
"11/29/2023 11:00:00 AM","Meter #80354166g","0.00"
"11/29/2023 12:00:00 PM","Meter #80354166","0.87"
"11/29/2023 12:00:00 PM","Meter #80354166g","-0.01"
"11/29/2023 1:00:00 PM","Meter #80354166","2.08"
"11/29/2023 1:00:00 PM","Meter #80354166g","-0.00"
"11/29/2023 2:00:00 PM","Meter #80354166","3.28"
"11/29/2023 2:00:00 PM","Meter #80354166g","0.00"
"11/29/2023 3:00:00 PM","Meter #80354166","2.73"
"11/29/2023 3:00:00 PM","Meter #80354166g","0.00"
"11/29/2023 4:00:00 PM","Meter #80354166","2.36"
"11/29/2023 4:00:00 PM","Meter #80354166g","0.00"
"11/29/2023 5:00:00 PM","Meter #80354166","1.74"
"11/29/2023 5:00:00 PM","Meter #80354166g","0.00"
"11/29/2023 6:00:00 PM","Meter #80354166","3.32"
"11/29/2023 6:00:00 PM","Meter #80354166g","0.00"
"11/29/2023 7:00:00 PM","Meter #80354166","3.74"
"11/29/2023 7:00:00 PM","Meter #80354166g","0.00"
"11/29/2023 8:00:00 PM","Meter #80354166","5.27"
"11/29/2023 8:00:00 PM","Meter #80354166g","0.00"
"11/29/2023 9:00:00 PM","Meter #80354166","5.75"
"11/29/2023 9:00:00 PM","Meter #80354166g","0.00"
"11/29/2023 10:00:00 PM","Meter #80354166","2.99"
"11/29/2023 10:00:00 PM","Meter #80354166g","0.00"
"11/29/2023 11:00:00 PM","Meter #80354166","7.33"
"11/29/2023 11:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 12:00:00 AM","Meter #80354166","4.66"
"11/30/2023 12:00:00 AM","Meter #80354166g","0.00"
"11/30/2023 1:00:00 AM","Meter #80354166","4.05"
"11/30/2023 1:00:00 AM","Meter #80354166g","0.00"
"11/30/2023 2:00:00 AM","Meter #80354166","3.44"
"11/30/2023 2:00:00 AM","Meter #80354166g","0.00"
"11/30/2023 3:00:00 AM","Meter #80354166","2.04"
"11/30/2023 3:00:00 AM","Meter #80354166g","0.00"
"11/30/2023 4:00:00 AM","Meter #80354166","0.51"
"11/30/2023 4:00:00 AM","Meter #80354166g","0.00"
"11/30/2023 5:00:00 AM","Meter #80354166","1.02"
"11/30/2023 5:00:00 AM","Meter #80354166g","0.00"
"11/30/2023 6:00:00 AM","Meter #80354166","1.36"
"11/30/2023 6:00:00 AM","Meter #80354166g","0.00"
"11/30/2023 7:00:00 AM","Meter #80354166","1.40"
"11/30/2023 7:00:00 AM","Meter #80354166g","0.00"
"11/30/2023 8:00:00 AM","Meter #80354166","0.62"
"11/30/2023 8:00:00 AM","Meter #80354166g","-0.00"
"11/30/2023 9:00:00 AM","Meter #80354166","0.45"
"11/30/2023 9:00:00 AM","Meter #80354166g","-0.07"
"11/30/2023 10:00:00 AM","Meter #80354166","1.63"
"11/30/2023 10:00:00 AM","Meter #80354166g","0.00"
"11/30/2023 11:00:00 AM","Meter #80354166","0.66"
"11/30/2023 11:00:00 AM","Meter #80354166g","0.00"
"11/30/2023 12:00:00 PM","Meter #80354166","2.85"
"11/30/2023 12:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 1:00:00 PM","Meter #80354166","1.92"
"11/30/2023 1:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 2:00:00 PM","Meter #80354166","1.02"
"11/30/2023 2:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 3:00:00 PM","Meter #80354166","3.84"
"11/30/2023 3:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 4:00:00 PM","Meter #80354166","1.54"
"11/30/2023 4:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 5:00:00 PM","Meter #80354166","1.20"
"11/30/2023 5:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 6:00:00 PM","Meter #80354166","2.03"
"11/30/2023 6:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 7:00:00 PM","Meter #80354166","1.89"
"11/30/2023 7:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 8:00:00 PM","Meter #80354166","2.13"
"11/30/2023 8:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 9:00:00 PM","Meter #80354166","3.92"
"11/30/2023 9:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 10:00:00 PM","Meter #80354166","3.87"
"11/30/2023 10:00:00 PM","Meter #80354166g","0.00"
"11/30/2023 11:00:00 PM","Meter #80354166","4.11"
"11/30/2023 11:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 12:00:00 AM","Meter #80354166","5.40"
"12/1/2023 12:00:00 AM","Meter #80354166g","0.00"
"12/1/2023 1:00:00 AM","Meter #80354166","4.87"
"12/1/2023 1:00:00 AM","Meter #80354166g","0.00"
"12/1/2023 2:00:00 AM","Meter #80354166","1.71"
"12/1/2023 2:00:00 AM","Meter #80354166g","0.00"
"12/1/2023 3:00:00 AM","Meter #80354166","0.58"
"12/1/2023 3:00:00 AM","Meter #80354166g","0.00"
"12/1/2023 4:00:00 AM","Meter #80354166","1.17"
"12/1/2023 4:00:00 AM","Meter #80354166g","0.00"
"12/1/2023 5:00:00 AM","Meter #80354166","1.25"
"12/1/2023 5:00:00 AM","Meter #80354166g","0.00"
"12/1/2023 6:00:00 AM","Meter #80354166","1.34"
"12/1/2023 6:00:00 AM","Meter #80354166g","0.00"
"12/1/2023 7:00:00 AM","Meter #80354166","0.34"
"12/1/2023 7:00:00 AM","Meter #80354166g","0.00"
"12/1/2023 8:00:00 AM","Meter #80354166","0.40"
"12/1/2023 8:00:00 AM","Meter #80354166g","-0.01"
"12/1/2023 9:00:00 AM","Meter #80354166","1.01"
"12/1/2023 9:00:00 AM","Meter #80354166g","0.00"
"12/1/2023 10:00:00 AM","Meter #80354166","0.47"
"12/1/2023 10:00:00 AM","Meter #80354166g","0.00"
"12/1/2023 11:00:00 AM","Meter #80354166","0.22"
"12/1/2023 11:00:00 AM","Meter #80354166g","-0.15"
"12/1/2023 12:00:00 PM","Meter #80354166","0.21"
"12/1/2023 12:00:00 PM","Meter #80354166g","-0.03"
"12/1/2023 1:00:00 PM","Meter #80354166","1.54"
"12/1/2023 1:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 2:00:00 PM","Meter #80354166","0.54"
"12/1/2023 2:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 3:00:00 PM","Meter #80354166","2.59"
"12/1/2023 3:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 4:00:00 PM","Meter #80354166","1.57"
"12/1/2023 4:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 5:00:00 PM","Meter #80354166","0.22"
"12/1/2023 5:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 6:00:00 PM","Meter #80354166","0.40"
"12/1/2023 6:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 7:00:00 PM","Meter #80354166","2.09"
"12/1/2023 7:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 8:00:00 PM","Meter #80354166","2.13"
"12/1/2023 8:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 9:00:00 PM","Meter #80354166","1.45"
"12/1/2023 9:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 10:00:00 PM","Meter #80354166","1.40"
"12/1/2023 10:00:00 PM","Meter #80354166g","0.00"
"12/1/2023 11:00:00 PM","Meter #80354166","0.48"
"12/1/2023 11:00:00 PM","Meter #80354166g","0.00"
"12/2/2023 12:00:00 AM","Meter #80354166","0.52"
"12/2/2023 12:00:00 AM","Meter #80354166g","0.00"
"12/2/2023 1:00:00 AM","Meter #80354166","0.76"
"12/2/2023 1:00:00 AM","Meter #80354166g","0.00"
"12/2/2023 2:00:00 AM","Meter #80354166","0.69"
"12/2/2023 2:00:00 AM","Meter #80354166g","0.00"
"12/2/2023 3:00:00 AM","Meter #80354166","0.53"
"12/2/2023 3:00:00 AM","Meter #80354166g","0.00"
"12/2/2023 4:00:00 AM","Meter #80354166","1.46"
"12/2/2023 4:00:00 AM","Meter #80354166g","0.00"
"12/2/2023 5:00:00 AM","Meter #80354166","1.72"
"12/2/2023 5:00:00 AM","Meter #80354166g","0.00"
"12/2/2023 6:00:00 AM","Meter #80354166","1.21"
"12/2/2023 6:00:00 AM","Meter #80354166g","0.00"
"12/2/2023 7:00:00 AM","Meter #80354166","1.26"
"12/2/2023 7:00:00 AM","Meter #80354166g","0.00"
"12/2/2023 8:00:00 AM","Meter #80354166","0.24"
"12/2/2023 8:00:00 AM","Meter #80354166g","-0.02"
"12/2/2023 9:00:00 AM","Meter #80354166","0.02"
"12/2/2023 9:00:00 AM","Meter #80354166g","-0.19"
"12/2/2023 10:00:00 AM","Meter #80354166","1.95"
"12/2/2023 10:00:00 AM","Meter #80354166g","-0.03"
"12/2/2023 11:00:00 AM","Meter #80354166","1.35"
"12/2/2023 11:00:00 AM","Meter #80354166g","-0.04"
"12/2/2023 12:00:00 PM","Meter #80354166","0.00"
"12/2/2023 12:00:00 PM","Meter #80354166g","-0.58"
"12/2/2023 1:00:00 PM","Meter #80354166","0.07"
"12/2/2023 1:00:00 PM","Meter #80354166g","-0.07"
"12/2/2023 2:00:00 PM","Meter #80354166","0.04"
"12/2/2023 2:00:00 PM","Meter #80354166g","-0.14"
"12/2/2023 3:00:00 PM","Meter #80354166","0.35"
"12/2/2023 3:00:00 PM","Meter #80354166g","-0.00"
"12/2/2023 4:00:00 PM","Meter #80354166","3.23"
"12/2/2023 4:00:00 PM","Meter #80354166g","0.00"
"12/2/2023 5:00:00 PM","Meter #80354166","1.84"
"12/2/2023 5:00:00 PM","Meter #80354166g","0.00"
"12/2/2023 6:00:00 PM","Meter #80354166","2.30"
"12/2/2023 6:00:00 PM","Meter #80354166g","0.00"
"12/2/2023 7:00:00 PM","Meter #80354166","1.93"
"12/2/2023 7:00:00 PM","Meter #80354166g","0.00"
"12/2/2023 8:00:00 PM","Meter #80354166","1.50"
"12/2/2023 8:00:00 PM","Meter #80354166g","0.00"
"12/2/2023 9:00:00 PM","Meter #80354166","2.14"
"12/2/2023 9:00:00 PM","Meter #80354166g","0.00"
"12/2/2023 10:00:00 PM","Meter #80354166","3.50"
"12/2/2023 10:00:00 PM","Meter #80354166g","0.00"
"12/2/2023 11:00:00 PM","Meter #80354166","3.00"
"12/2/2023 11:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 12:00:00 AM","Meter #80354166","4.30"
"12/3/2023 12:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 1:00:00 AM","Meter #80354166","2.01"
"12/3/2023 1:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 2:00:00 AM","Meter #80354166","1.23"
"12/3/2023 2:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 3:00:00 AM","Meter #80354166","0.70"
"12/3/2023 3:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 4:00:00 AM","Meter #80354166","0.35"
"12/3/2023 4:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 5:00:00 AM","Meter #80354166","0.68"
"12/3/2023 5:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 6:00:00 AM","Meter #80354166","1.26"
"12/3/2023 6:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 7:00:00 AM","Meter #80354166","1.02"
"12/3/2023 7:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 8:00:00 AM","Meter #80354166","0.38"
"12/3/2023 8:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 9:00:00 AM","Meter #80354166","0.86"
"12/3/2023 9:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 10:00:00 AM","Meter #80354166","2.25"
"12/3/2023 10:00:00 AM","Meter #80354166g","0.00"
"12/3/2023 11:00:00 AM","Meter #80354166","0.92"
"12/3/2023 11:00:00 AM","Meter #80354166g","-0.00"
"12/3/2023 12:00:00 PM","Meter #80354166","0.71"
"12/3/2023 12:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 1:00:00 PM","Meter #80354166","2.74"
"12/3/2023 1:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 2:00:00 PM","Meter #80354166","3.66"
"12/3/2023 2:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 3:00:00 PM","Meter #80354166","2.54"
"12/3/2023 3:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 4:00:00 PM","Meter #80354166","3.11"
"12/3/2023 4:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 5:00:00 PM","Meter #80354166","2.42"
"12/3/2023 5:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 6:00:00 PM","Meter #80354166","1.93"
"12/3/2023 6:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 7:00:00 PM","Meter #80354166","1.62"
"12/3/2023 7:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 8:00:00 PM","Meter #80354166","1.02"
"12/3/2023 8:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 9:00:00 PM","Meter #80354166","0.53"
"12/3/2023 9:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 10:00:00 PM","Meter #80354166","0.78"
"12/3/2023 10:00:00 PM","Meter #80354166g","0.00"
"12/3/2023 11:00:00 PM","Meter #80354166","0.99"
"12/3/2023 11:00:00 PM","Meter #80354166g","0.00"
"12/4/2023 12:00:00 AM","Meter #80354166","0.68"
"12/4/2023 12:00:00 AM","Meter #80354166g","0.00"
"12/4/2023 1:00:00 AM","Meter #80354166","0.44"
"12/4/2023 1:00:00 AM","Meter #80354166g","0.00"
"12/4/2023 2:00:00 AM","Meter #80354166","2.15"
"12/4/2023 2:00:00 AM","Meter #80354166g","0.00"
"12/4/2023 3:00:00 AM","Meter #80354166","2.42"
"12/4/2023 3:00:00 AM","Meter #80354166g","0.00"
"12/4/2023 4:00:00 AM","Meter #80354166","1.32"
"12/4/2023 4:00:00 AM","Meter #80354166g","0.00"
"12/4/2023 5:00:00 AM","Meter #80354166","1.31"
"12/4/2023 5:00:00 AM","Meter #80354166g","0.00"
"12/4/2023 6:00:00 AM","Meter #80354166","1.19"
"12/4/2023 6:00:00 AM","Meter #80354166g","0.00"
"12/4/2023 7:00:00 AM","Meter #80354166","0.30"
"12/4/2023 7:00:00 AM","Meter #80354166g","0.00"
"12/4/2023 8:00:00 AM","Meter #80354166","1.16"
"12/4/2023 8:00:00 AM","Meter #80354166g","0.00"
"12/4/2023 9:00:00 AM","Meter #80354166","1.53"
"12/4/2023 9:00:00 AM","Meter #80354166g","0.00"
"12/4/2023 10:00:00 AM","Meter #80354166","0.94"
"12/4/2023 10:00:00 AM","Meter #80354166g","-0.10"
"12/4/2023 11:00:00 AM","Meter #80354166","0.02"
"12/4/2023 11:00:00 AM","Meter #80354166g","-0.42"
"12/4/2023 12:00:00 PM","Meter #80354166","0.00"
"12/4/2023 12:00:00 PM","Meter #80354166g","-0.65"
"12/4/2023 1:00:00 PM","Meter #80354166","0.43"
"12/4/2023 1:00:00 PM","Meter #80354166g","-0.17"
"12/4/2023 2:00:00 PM","Meter #80354166","4.21"
"12/4/2023 2:00:00 PM","Meter #80354166g","0.00"
"12/4/2023 3:00:00 PM","Meter #80354166","1.90"
"12/4/2023 3:00:00 PM","Meter #80354166g","0.00"
"12/4/2023 4:00:00 PM","Meter #80354166","4.91"
"12/4/2023 4:00:00 PM","Meter #80354166g","0.00"
"12/4/2023 5:00:00 PM","Meter #80354166","2.12"
"12/4/2023 5:00:00 PM","Meter #80354166g","0.00"
"12/4/2023 6:00:00 PM","Meter #80354166","3.18"
"12/4/2023 6:00:00 PM","Meter #80354166g","0.00"
"12/4/2023 7:00:00 PM","Meter #80354166","2.54"
"12/4/2023 7:00:00 PM","Meter #80354166g","0.00"
"12/4/2023 8:00:00 PM","Meter #80354166","2.25"
"12/4/2023 8:00:00 PM","Meter #80354166g","0.00"
"12/4/2023 9:00:00 PM","Meter #80354166","3.24"
"12/4/2023 9:00:00 PM","Meter #80354166g","0.00"
"12/4/2023 10:00:00 PM","Meter #80354166","1.93"
"12/4/2023 10:00:00 PM","Meter #80354166g","0.00"
"12/4/2023 11:00:00 PM","Meter #80354166","1.91"
"12/4/2023 11:00:00 PM","Meter #80354166g","0.00"
"12/5/2023 12:00:00 AM","Meter #80354166","2.00"
"12/5/2023 12:00:00 AM","Meter #80354166g","0.00"
"12/5/2023 1:00:00 AM","Meter #80354166","3.68"
"12/5/2023 1:00:00 AM","Meter #80354166g","0.00"
"12/5/2023 2:00:00 AM","Meter #80354166","3.36"
"12/5/2023 2:00:00 AM","Meter #80354166g","0.00"
"12/5/2023 3:00:00 AM","Meter #80354166","2.44"
"12/5/2023 3:00:00 AM","Meter #80354166g","0.00"
"12/5/2023 4:00:00 AM","Meter #80354166","1.86"
"12/5/2023 4:00:00 AM","Meter #80354166g","0.00"
"12/5/2023 5:00:00 AM","Meter #80354166","1.24"
"12/5/2023 5:00:00 AM","Meter #80354166g","0.00"
"12/5/2023 6:00:00 AM","Meter #80354166","1.21"
"12/5/2023 6:00:00 AM","Meter #80354166g","0.00"
"12/5/2023 7:00:00 AM","Meter #80354166","1.33"
"12/5/2023 7:00:00 AM","Meter #80354166g","0.00"
"12/5/2023 8:00:00 AM","Meter #80354166","0.32"
"12/5/2023 8:00:00 AM","Meter #80354166g","-0.00"
"12/5/2023 9:00:00 AM","Meter #80354166","0.09"
"12/5/2023 9:00:00 AM","Meter #80354166g","-0.21"
"12/5/2023 10:00:00 AM","Meter #80354166","0.09"
"12/5/2023 10:00:00 AM","Meter #80354166g","-0.00"
"12/5/2023 11:00:00 AM","Meter #80354166","0.28"
"12/5/2023 11:00:00 AM","Meter #80354166g","-0.04"
"12/5/2023 12:00:00 PM","Meter #80354166","0.32"
"12/5/2023 12:00:00 PM","Meter #80354166g","-0.07"
"12/5/2023 1:00:00 PM","Meter #80354166","1.09"
"12/5/2023 1:00:00 PM","Meter #80354166g","-0.00"
"12/5/2023 2:00:00 PM","Meter #80354166","1.35"
"12/5/2023 2:00:00 PM","Meter #80354166g","0.00"
"12/5/2023 3:00:00 PM","Meter #80354166","1.42"
"12/5/2023 3:00:00 PM","Meter #80354166g","0.00"
"12/5/2023 4:00:00 PM","Meter #80354166","0.34"
"12/5/2023 4:00:00 PM","Meter #80354166g","0.00"
"12/5/2023 5:00:00 PM","Meter #80354166","0.55"
"12/5/2023 5:00:00 PM","Meter #80354166g","0.00"
"12/5/2023 6:00:00 PM","Meter #80354166","0.87"
"12/5/2023 6:00:00 PM","Meter #80354166g","0.00"
"12/5/2023 7:00:00 PM","Meter #80354166","2.13"
"12/5/2023 7:00:00 PM","Meter #80354166g","0.00"
"12/5/2023 8:00:00 PM","Meter #80354166","2.05"
"12/5/2023 8:00:00 PM","Meter #80354166g","0.00"
"12/5/2023 9:00:00 PM","Meter #80354166","3.45"
"12/5/2023 9:00:00 PM","Meter #80354166g","0.00"
"12/5/2023 10:00:00 PM","Meter #80354166","3.22"
"12/5/2023 10:00:00 PM","Meter #80354166g","0.00"
"12/5/2023 11:00:00 PM","Meter #80354166","2.67"
"12/5/2023 11:00:00 PM","Meter #80354166g","0.00"
"12/6/2023 12:00:00 AM","Meter #80354166","3.12"
"12/6/2023 12:00:00 AM","Meter #80354166g","0.00"
"12/6/2023 1:00:00 AM","Meter #80354166","2.47"
"12/6/2023 1:00:00 AM","Meter #80354166g","0.00"
"12/6/2023 2:00:00 AM","Meter #80354166","2.25"
"12/6/2023 2:00:00 AM","Meter #80354166g","0.00"
"12/6/2023 3:00:00 AM","Meter #80354166","1.80"
"12/6/2023 3:00:00 AM","Meter #80354166g","0.00"
"12/6/2023 4:00:00 AM","Meter #80354166","0.84"
"12/6/2023 4:00:00 AM","Meter #80354166g","0.00"
"12/6/2023 5:00:00 AM","Meter #80354166","0.82"
"12/6/2023 5:00:00 AM","Meter #80354166g","0.00"
"12/6/2023 6:00:00 AM","Meter #80354166","1.20"
"12/6/2023 6:00:00 AM","Meter #80354166g","0.00"
"12/6/2023 7:00:00 AM","Meter #80354166","1.38"
"12/6/2023 7:00:00 AM","Meter #80354166g","0.00"
"12/6/2023 8:00:00 AM","Meter #80354166","0.24"
"12/6/2023 8:00:00 AM","Meter #80354166g","-0.00"
"12/6/2023 9:00:00 AM","Meter #80354166","0.26"
"12/6/2023 9:00:00 AM","Meter #80354166g","-0.06"
"12/6/2023 10:00:00 AM","Meter #80354166","0.18"
"12/6/2023 10:00:00 AM","Meter #80354166g","-0.39"
"12/6/2023 11:00:00 AM","Meter #80354166","0.69"
"12/6/2023 11:00:00 AM","Meter #80354166g","-0.13"
"12/6/2023 12:00:00 PM","Meter #80354166","0.61"
"12/6/2023 12:00:00 PM","Meter #80354166g","-0.11"
"12/6/2023 1:00:00 PM","Meter #80354166","0.79"
"12/6/2023 1:00:00 PM","Meter #80354166g","-0.03"
"12/6/2023 2:00:00 PM","Meter #80354166","1.24"
"12/6/2023 2:00:00 PM","Meter #80354166g","0.00"
"12/6/2023 3:00:00 PM","Meter #80354166","2.13"
"12/6/2023 3:00:00 PM","Meter #80354166g","0.00"
"12/6/2023 4:00:00 PM","Meter #80354166","1.29"
"12/6/2023 4:00:00 PM","Meter #80354166g","0.00"
"12/6/2023 5:00:00 PM","Meter #80354166","1.13"
"12/6/2023 5:00:00 PM","Meter #80354166g","0.00"
"12/6/2023 6:00:00 PM","Meter #80354166","2.02"
"12/6/2023 6:00:00 PM","Meter #80354166g","0.00"
"12/6/2023 7:00:00 PM","Meter #80354166","2.77"
"12/6/2023 7:00:00 PM","Meter #80354166g","0.00"
"12/6/2023 8:00:00 PM","Meter #80354166","3.67"
"12/6/2023 8:00:00 PM","Meter #80354166g","0.00"
"12/6/2023 9:00:00 PM","Meter #80354166","4.63"
"12/6/2023 9:00:00 PM","Meter #80354166g","0.00"
"12/6/2023 10:00:00 PM","Meter #80354166","2.74"
"12/6/2023 10:00:00 PM","Meter #80354166g","0.00"
"12/6/2023 11:00:00 PM","Meter #80354166","2.88"
"12/6/2023 11:00:00 PM","Meter #80354166g","0.00"
"12/7/2023 12:00:00 AM","Meter #80354166","6.03"
"12/7/2023 12:00:00 AM","Meter #80354166g","0.00"
"12/7/2023 1:00:00 AM","Meter #80354166","5.63"
"12/7/2023 1:00:00 AM","Meter #80354166g","0.00"
"12/7/2023 2:00:00 AM","Meter #80354166","1.90"
"12/7/2023 2:00:00 AM","Meter #80354166g","0.00"
"12/7/2023 3:00:00 AM","Meter #80354166","1.51"
"12/7/2023 3:00:00 AM","Meter #80354166g","0.00"
"12/7/2023 4:00:00 AM","Meter #80354166","1.23"
"12/7/2023 4:00:00 AM","Meter #80354166g","0.00"
"12/7/2023 5:00:00 AM","Meter #80354166","1.37"
"12/7/2023 5:00:00 AM","Meter #80354166g","0.00"
"12/7/2023 6:00:00 AM","Meter #80354166","1.36"
"12/7/2023 6:00:00 AM","Meter #80354166g","0.00"
"12/7/2023 7:00:00 AM","Meter #80354166","0.54"
"12/7/2023 7:00:00 AM","Meter #80354166g","0.00"
"12/7/2023 8:00:00 AM","Meter #80354166","0.34"
